Año;Mes;Fecha de Embarque;DUA;Aduana;Región;RUC;Razón Social;Continente;País;Agente de Aduana;Empresa de Transporte;Almacén;Puerto;Vía de transporte;Sector;Subsector;Partida;Descripción Arancelaria;Descripción Comercial;US$ FOB;Peso Bruto (Kg.);Peso Neto (Kg.);Unidad de Medida;Cantidad;FOB US$ / P. Neto (kg.);FOB US$ / Unidades,,,,,,,,,
2025;2;20250205;481;IAT-LAMBAYEQUE;LAMBAYEQUE;20554556192;AGROVISION PERU S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;TRABAJOS MARITIMOS S.A.;AGROVISION PERU S.A.C.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS PARA CONSUMO HUMANO RESTITUCION DERECHOS ARANC. (COD 13);69,360.00;17,500.00;13,627.00;CAJA                                              ;4080;5.09;17.00,,,,
2025;2;20250205;476;IAT-LAMBAYEQUE;LAMBAYEQUE;20554556192;AGROVISION PERU S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;TRABAJOS MARITIMOS S.A.;AGROVISION PERU S.A.C.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS X3.0KG/VARIEDAD:BULK SE ACOGE AL DRAWBACK;83,068.80;17,971.00;16,320.00;CAJA                                              ;5440;5.09;15.27,,,,
2025;2;20250205;477;IAT-LAMBAYEQUE;LAMBAYEQUE;20554556192;AGROVISION PERU S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;TRABAJOS MARITIMOS S.A.;AGROVISION PERU S.A.C.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS X3.0KG/VARIEDAD:BULK SE ACOGE AL DRAWBACK;83,068.80;17,971.00;16,320.00;CAJA                                              ;5440;5.09;15.27,,,,
2025;2;20250205;508;IAT-LAMBAYEQUE;LAMBAYEQUE;20547669046;EXPORTADORA EL PARQUE PERU SAC;AMERICA DEL NORTE;ESTADOS UNIDOS;SCHARFF LOGISTICA INTEGRADA S.A.;TRABAJOS MARITIMOS S.A.;EL PARQUE ALAYA PACKING S.A.C.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS VARIEDAD ATLAS BLUE EN CAJAS DE 3.74KG COLD TREATMENT PARA CONSUMO HUMANO;49,823.33;14,476.80;11,668.80;CAJA                                              ;3120;4.27;15.97,,,,
2025;2;20250205;512;IAT-LAMBAYEQUE;LAMBAYEQUE;20554556192;AGROVISION PERU S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;TRABAJOS MARITIMOS S.A.;AGROVISION PERU S.A.C.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS X3.70KG SE ACOGE AL DRAWBACK;76,826.40;19,200.00;15,096.00;CAJA                                              ;4080;5.09;18.83,,,,
2025;2;20250205;1546;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;120,289.99;19,240.00;16,174.08;CAJA                                              ;4320;7.44;27.84,,,,
2025;2;20250205;1586;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;10,720.68;2,203.10;1,808.35;CAJA                                              ;483;5.93;22.20,,,,
2025;2;20250205;1591;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;83,545.90;17,334.70;14,092.42;CAJA                                              ;3764;5.93;22.20,,,,
2025;2;20250205;1592;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;20,864.27;4,333.68;3,519.36;CAJA                                              ;940;5.93;22.20,,,,
2025;2;20250205;1652;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;TRABAJOS MARITIMOS S.A.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;84,826.40;17,835.04;14,631.55;CAJA                                              ;3908;5.80;21.71,,,,
2025;2;20250205;1537;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;25,014.93;5,157.13;4,219.49;CAJA                                              ;1127;5.93;22.20,,,,
2025;2;20250205;1545;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;117,839.63;18,593.37;15,844.61;CAJA                                              ;4232;7.44;27.84,,,,
2025;2;20250205;1547;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;7,991.49;1,266.26;1,074.53;CAJA                                              ;287;7.44;27.84,,,,
2025;2;20250205;1551;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;118,090.06;19,025.28;16,174.08;CAJA                                              ;4320;7.30;27.34,,,,
2025;2;20250205;1652;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;TRABAJOS MARITIMOS S.A.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;3,733.40;784.96;643.97;CAJA                                              ;172;5.80;21.71,,,,,,
2025;2;20250205;1508;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;67,469.17;14,359.04;10,707.96;CAJA                                              ;5249;6.30;12.85,,,,
2025;2;20250205;1510;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;39,121.54;6,652.52;5,255.04;CAJA                                              ;1288;7.44;30.37,,,,
2025;2;20250205;1512;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;8,261.69;1,404.88;1,109.76;CAJA                                              ;272;7.44;30.37,,,,
2025;2;20250205;1502;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;83,430.40;18,650.00;15,275.52;CAJA                                              ;4080;5.46;20.45,,,,
2025;2;20250205;1509;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;83,430.40;17,968.32;15,275.52;CAJA                                              ;4080;5.46;20.45,,,,
2025;2;20250205;1511;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;AGENCIA DE ADUANA TRANSOCEANIC S.A.;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;CAMPOSOL S.A.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS COLD TREATMENT;3,007.01;511.34;403.92;CAJA                                              ;99;7.44;30.37,,,,,,
2025;2;20250206;8721;AEREA DEL CALLAO;LIMA;20610526234;INKA PRODUCE S.A.C.;AMERICA DEL SUR;BRASIL;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;SKY AIRLINE PERU S.A.C.;TALMA SERVICIOS AEROPORTUARIOS S.A;GUARULHOS APT/SAO PAOLO;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;3,840.00;947.00;720.00;CAJA                                              ;480;5.33;8.00,,,,,,
2025;2;20250206;8991;AEREA DEL CALLAO;LA LIBERTAD;20602822533;HORTIFRUT  PERÚ S.A.C.;AMERICA DEL SUR;COLOMBIA;ASESORIA Y GESTION EN ADUANAS SOCIEDAD ANONIMA;AEROLINEA DEL CARIBEPERU S.A.C.  AERCARIBEPERU S.A.C.;SERVICIOS AEROPORTUARIOS ANDINOS S.A;VIRU VIRU INTERNATIONAL;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO FRESCO EN CAJAS;24,622.40;5,762.00;5,040.00;CAJA                                              ;1680;4.89;14.66,,,,
2025;2;20250206;8721;AEREA DEL CALLAO;LIMA;20610526234;INKA PRODUCE S.A.C.;AMERICA DEL SUR;BRASIL;CORPORACION MAREC  AGENCIA DE ADUANA S.A.C.;SKY AIRLINE PERU S.A.C.;TALMA SERVICIOS AEROPORTUARIOS S.A;GUARULHOS APT/SAO PAOLO;AEREA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOSCODIGO Nº13 RESTITUCION DE DERECHOS ARANCELARIOS;5,760.00;1,409.00;1,080.00;CAJA                                              ;720;5.33;8.00,,,,
2025;2;20250206;8089;PISCO;ICA;20602842739;LARAMA BERRIES S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;COSMOS AGENCIA MARITIMA SAC;AGRICOLA ANDREA S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO  FRESCO EN CAJAS X 3.50 KG / VARIEDAD: MAGICA SE ACOGE AL DRAWBACK;63,389.76;20,040.00;17,920.00;CAJA                                              ;5120;3.54;12.38,,,,
2025;2;20250206;6385;PAITA;PIURA;20557231413;AGRIMPEX PERU CIA S.A.C.;AMERICA DEL SUR;COLOMBIA;WORLD INTERNATIONAL ADUANAS S.A.C.  WI ADUANAS S.A.C.;;MEDLOG PIURA SAC;;TERRESTRE/CARRETERA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS VARIEDAD VENTURA EN CAJAS DE 1.5 KG C/U USO: PARA CONSUMO HUMANO;62,951.46;13,700.00;13,006.50;CAJA                                              ;8671;4.84;7.26,,,,
2025;2;20250206;8096;PISCO;ICA;20602842739;LARAMA BERRIES S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;COSMOS AGENCIA MARITIMA SAC;AGRICOLA ANDREA S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO  FRESCO EN CAJAS X 3.5 KG / VARIEDAD: MAGICA SE ACOGE AL DRAWBACK;84,329.95;20,000.00;17,920.00;CAJA                                              ;5120;4.71;16.47,,,,
2025;2;20250206;10066;PISCO;ICA;20602842739;LARAMA BERRIES S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;COSMOS AGENCIA MARITIMA SAC;AGRICOLA ANDREA S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANO  FRESCO EN CAJAS X 3.74 KG / VARIEDAD: MAGICA SE ACOGE AL DRAWBACK  / COLD TREATMENT;77,052.25;19,160.00;15,259.20;CAJA                                              ;4080;5.05;18.89,,,,
2025;2;20250206;494;CHANCAY;LIMA;20520866630;INKA´S BERRIES S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;COSMOS AGENCIA MARITIMA SAC;INKA´S BERRIES S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS 3.32 KG - 3.60 KG CONSUMO HUMANO VARIEDAD: ABRIL BLUE;20,634.60;5,245.49;4,292.16;CAJA                                              ;1224;4.81;16.86,,,,
2025;2;20250206;494;CHANCAY;LIMA;20520866630;INKA´S BERRIES S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;COSMOS AGENCIA MARITIMA SAC;INKA´S BERRIES S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS 3.32 KG - 3.60 KG CONSUMO HUMANO VARIEDAD: ALESSIA BLUE;49,154.28;12,495.45;10,224.48;CAJA                                              ;2856;4.81;17.21,,,,
2025;2;20250206;1382;SALAVERRY;LA LIBERTAD;20481121966;HASS PERU S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;COSMOS AGENCIA MARITIMA SAC;AVOCADO PACKING COMPANY S.A.C.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS CONSUMO HUMANO;112,103.31;18,870.00;15,667.20;CAJA                                              ;4080;7.16;27.48,,,,
2025;2;20250206;12561;MARITIMA DEL CALLAO;LIMA;20325117835;SOCIEDAD AGRICOLA DROKASA S.A.;AMERICA DEL NORTE;ESTADOS UNIDOS;LIP ADUANAS S.A.;COSMOS AGENCIA MARITIMA SAC;DP WORLD CALLAO S.R.L.;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS   FRESCOS CALIBRE 11MM+ EN CAJAS DE 3.74K 12X11OZ PINT AV AE AB DRAWBACK;54,039.63;17,530.00;14,361.60;CAJA                                              ;3840;3.76;14.07,,,,
2025;2;20250207;1709;SALAVERRY;LA LIBERTAD;20340584237;CAMPOSOL S.A.;AMERICA DEL SUR;BRASIL;AGENCIA DE ADUANA TRANSOCEANIC S.A.;;CAMPOSOL S.A.;;TERRESTRE/CARRETERA;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS;87,994.24;15,646.80;11,700.00;CAJA                                              ;7800;7.52;11.28,,,,
2025;2;20250207;1680;SALAVERRY;LA LIBERTAD;20609574489;ALL FRUIT PERU S.A.C.;AMERICA DEL SUR;COLOMBIA;TRANSITARIO INTERNACIONAL MULTIMODAL SAC;MERCATOR PERU  OPERADOR LOGISTICO S.A.C.;SMART PACKING S.A.C.;GUAYAQUIL;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS / VARIEDAD: BILOXI CONSUMO HUMANO DRAWBACK D.S. 104-95 EF;62,400.00;15,834.00;11,700.00;CAJA                                              ;7800;5.33;8.00,,,,
2025;2;20250207;1656;SALAVERRY;LA LIBERTAD;20603778180;AGROFUTURA COMPANY S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;TRANSITARIO INTERNACIONAL MULTIMODAL SAC;MEDITERRANEAN SHIPPING COMPANY DEL PERU SAC;AGROCASAGRANDE S.A.C.;PUERTO BOLIVAR;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS / COLD TREATMENT CONSUMO HUMANO DRAWBACK D.S. 104-95 EF;81,351.67;20,590.00;16,646.40;CAJA                                              ;4080;4.89;19.94,,,,
2025;2;20250207;1658;SALAVERRY;LA LIBERTAD;20603778180;AGROFUTURA COMPANY S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;TRANSITARIO INTERNACIONAL MULTIMODAL SAC;MEDITERRANEAN SHIPPING COMPANY DEL PERU SAC;AGROCASAGRANDE S.A.C.;PUERTO BOLIVAR;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS / COLD TREATMENT CONSUMO HUMANO DRAWBACK D.S. 104-95 EF;74,437.70;18,370.00;15,259.20;CAJA                                              ;4080;4.88;18.24,,,,
2025;2;20250207;1657;SALAVERRY;LA LIBERTAD;20603778180;AGROFUTURA COMPANY S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;TRANSITARIO INTERNACIONAL MULTIMODAL SAC;MEDITERRANEAN SHIPPING COMPANY DEL PERU SAC;AGROCASAGRANDE S.A.C.;PUERTO BOLIVAR;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS / COLD TREATMENT CONSUMO HUMANO DRAWBACK D.S. 104-95 EF;23,306.75;19,270.00;16,124.40;CAJA                                              ;4620;1.45;5.04,,,,
2025;2;20250207;1661;SALAVERRY;LA LIBERTAD;20603778180;AGROFUTURA COMPANY S.A.C.;AMERICA DEL NORTE;ESTADOS UNIDOS;TRANSITARIO INTERNACIONAL MULTIMODAL SAC;MEDITERRANEAN SHIPPING COMPANY DEL PERU SAC;AGROCASAGRANDE S.A.C.;PUERTO BOLIVAR;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS / COLD TREATMENT CONSUMO HUMANO DRAWBACK D.S. 104-95 EF;68,828.74;18,320.00;15,259.20;CAJA                                              ;4080;4.51;16.87,,,,
2025;2;20250207;6291;PAITA;PIURA;20601438586;SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD ANONIMA CERRADA;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;MAERSK LINE PERU S.A.C.;SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD ANONIMA CERRADA;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS VARIEDAD: SCINTILLA CONSUMO HUMANO SE ACOGE A DRAWBACK;1,724.31;436.50;362.78;CAJA                                              ;97;4.75;17.78,,,,,,
2025;2;20250207;6291;PAITA;PIURA;20601438586;SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD ANONIMA CERRADA;AMERICA DEL NORTE;ESTADOS UNIDOS;DESPACHOS ADUANEROS CHAVIMOCHIC SAC;MAERSK LINE PERU S.A.C.;SOCIEDAD EXPORTADORA VERFRUT SOCIEDAD ANONIMA CERRADA;BALBOA;MARITIMO;AGROPECUARIO Y AGROINDUSTRIAS;FRUTAS;0810400000;ARANDANOS  ROJOS,  MIRTILOS Y DEMAS FRUTOS  DEL  GENERO  VACCINIUM, FRESCOS;ARANDANOS FRESCOS EN CAJAS VARIEDAD: VENTURA CONSUMO HUMANO SE ACOGE A DRAWBACK;19,163.00;4,851.00;4,031.72;CAJA                                              ;1078;4.75;17.78,,,,
